iter	MAE
2922	0.09525998344
2923	0.09524913137
2924	0.0952405434
2925	0.09523432455
2926	0.09523186637
2927	0.09520417429
2928	0.09519510728
2929	0.0951899536
2930	0.09517162434
2931	0.0951647541
2932	0.09515782876
2933	0.09515092443
2934	0.09514691648
2935	0.09513793436
2936	0.09512785123
2937	0.09511779568
2938	0.09511294003
2939	0.0951010454
2940	0.0950915518
2941	0.09507005802
2942	0.09506171508
2943	0.09505257245
2944	0.09503805856
2945	0.09502640003
2946	0.0950225877
2947	0.09501734929
2948	0.0950149147
2949	0.09500645161
2950	0.0949946029
2951	0.09498283924
2952	0.09497549752
2953	0.09496329443
2954	0.09495504967
2955	0.09495224378
2956	0.09494588719
2957	0.09493827233
2958	0.09493024663
2959	0.09492819194
2960	0.09492369053
2961	0.09491811025
2962	0.09491388415
2963	0.09490943845
2964	0.09489842499
2965	0.09489194452
2966	0.09487980432
2967	0.09487584423
2968	0.09487084688
2969	0.09486470728
2970	0.09485746952
2971	0.09485286556
2972	0.09483950823
2973	0.09483216888
2974	0.09482333656
2975	0.09481547194
2976	0.09481259171
2977	0.09480613888
2978	0.09479690418
2979	0.09478958963
2980	0.09478318441
2981	0.09477783839
2982	0.09477226816
2983	0.09476121127
2984	0.09475410754
2985	0.09474183421
2986	0.09473500862
2987	0.09472980758
2988	0.09472379226
2989	0.09472069638
2990	0.09471321503
2991	0.09470545248
2992	0.09470010708
2993	0.09469378209
2994	0.09468841838
2995	0.09468285698
2996	0.09468081505
2997	0.09467380348
2998	0.09466884309
2999	0.09466607606
3000	0.09466244267
3001	0.09465663831
3002	0.09464660577
3003	0.09463920584
3004	0.0946328255
3005	0.09461750677
3006	0.09461437727
3007	0.09461227611
3008	0.09460426897
3009	0.09459806267
3010	0.09459539016
3011	0.09458916146
3012	0.09458007467
3013	0.09456991601
3014	0.0945645952
3015	0.09454771174
3016	0.09453306292
3017	0.09452859782
3018	0.09452480309
3019	0.0945218946
3020	0.09450918873
3021	0.09450146689
3022	0.09448722366
3023	0.09448439641
3024	0.09447840622
3025	0.0944744073
3026	0.09445856553
3027	0.09445637106
3028	0.09445207018
3029	0.09444546524
3030	0.09443740935
3031	0.0944343193
3032	0.09442912331
3033	0.09441172365
3034	0.0944034975
3035	0.09439058691
3036	0.0943861054
3037	0.09436725599
3038	0.09436376366
3039	0.09435674829
3040	0.09435238347
3041	0.09434135266
3042	0.09432989263
3043	0.09431760117
3044	0.09430658055
3045	0.09429973966
3046	0.09429619699
3047	0.09428687382
3048	0.09427938257
3049	0.09427496239
3050	0.09427103804
3051	0.09426140208
3052	0.0942527603
3053	0.09425020072
3054	0.09423074107
3055	0.09422225286
3056	0.09421767155
3057	0.09421471085
3058	0.09420518745
3059	0.09420122453
3060	0.0941965067
3061	0.09419359633
3062	0.09418478722
3063	0.0941764501
3064	0.09417099313
3065	0.09416447529
3066	0.09416087841
3067	0.09414904959
3068	0.0941310053
3069	0.09412095003
3070	0.09411241855
3071	0.09410205985
3072	0.09409405763
3073	0.09409061096
3074	0.09407811191
3075	0.09407237573
3076	0.09406335271
3077	0.09406013823
3078	0.09405023912
3079	0.09404004556
3080	0.09403302183
3081	0.09401713664
3082	0.09401425424
3083	0.09401158556
3084	0.0940055146
3085	0.09400310231
3086	0.09399214684
3087	0.0939654322
3088	0.09395861694
3089	0.09395183563
3090	0.09394313974
3091	0.09393568011
3092	0.0939261086
3093	0.09391699763
3094	0.09391384526
3095	0.09390974297
3096	0.09389749895
3097	0.09389111569
3098	0.09388488254
3099	0.0938813702
3100	0.09387264843
3101	0.09386880835
3102	0.09386417418
3103	0.09385978325
3104	0.09385172454
3105	0.09384240187
3106	0.09383928809
3107	0.09382341468
3108	0.09381889571
3109	0.09381388325
3110	0.09380713109
3111	0.09380437264
3112	0.0937996044
3113	0.09378994459
3114	0.09378546636
3115	0.09376895024
3116	0.09376271097
3117	0.09375839377
3118	0.09375591049
3119	0.09374727201
3120	0.09374214667
3121	0.09373948019
3122	0.09373387032
3123	0.09372829896
3124	0.09372346612
3125	0.09370463393
3126	0.09370170776
3127	0.09369218858
3128	0.09368900024
3129	0.09368219605
3130	0.09367549744
3131	0.09366984443
3132	0.09366912721
3133	0.0936522456
3134	0.09364714837
3135	0.09364139742
3136	0.09363246875
3137	0.09361785399
3138	0.09360872553
3139	0.09360076752
3140	0.09359360669
3141	0.09358539829
3142	0.09358186475
3143	0.09357465657
3144	0.09356826146
3145	0.09356351226
3146	0.09355760119
3147	0.09355027721
3148	0.09354154048
3149	0.09353568765
3150	0.09353115933
3151	0.09351866558
3152	0.09350542302
3153	0.09349913121
3154	0.09349164409
3155	0.09347964316
3156	0.0934743808
3157	0.09346698488
3158	0.09346117351
3159	0.09345478591
3160	0.09344771913
3161	0.09344157863
3162	0.09343755232
3163	0.09342759057
3164	0.09342587282
3165	0.09342236606
3166	0.0934146069
3167	0.09341171236
3168	0.09340163184
3169	0.09338697611
3170	0.09337481509
3171	0.09337165917
3172	0.09336695799
3173	0.09336470862
3174	0.09334699501
3175	0.09334322955
3176	0.09333784486
3177	0.09332864305
3178	0.09332499909
3179	0.09331815885
3180	0.09331181423
3181	0.0933092972
3182	0.09330330222
3183	0.09329429871
3184	0.09329183542
3185	0.09328707636
3186	0.09328151197
3187	0.09327831854
3188	0.09327434823
3189	0.09326423163
3190	0.09326031213
3191	0.09325533101
3192	0.09325034487
3193	0.09324458723
3194	0.0932410095
3195	0.09323432984
3196	0.09322727038
3197	0.09321931025
3198	0.09321208619
3199	0.09320077111
3200	0.09318108536
3201	0.09317640082
3202	0.09316531557
3203	0.09316063032
3204	0.09315771167
3205	0.09315031464
3206	0.09312663101
3207	0.09312296718
3208	0.09311954024
3209	0.09311223038
3210	0.0931091565
3211	0.09310587196
3212	0.09309565154
3213	0.09309306
3214	0.09308676335
3215	0.09308324298
3216	0.09308115878
3217	0.09307541724
3218	0.0930690872
3219	0.09305985907
3220	0.09304201668
3221	0.0930397066
3222	0.09303382201
3223	0.09303085022
3224	0.09302373564
3225	0.0930105801
3226	0.09300544357
3227	0.09299922856
3228	0.09299130247
3229	0.09298681188
3230	0.0929816809
3231	0.092978584
3232	0.09296617781
3233	0.0929583937
3234	0.09295011732
3235	0.09294417063
3236	0.09293937586
3237	0.09293521287
3238	0.09293171747
3239	0.09292830453
3240	0.09292399271
3241	0.09291851238
3242	0.09291575684
3243	0.09290854836
3244	0.09290361692
3245	0.09289945237
3246	0.09289417574
3247	0.09288338655
3248	0.09287348698
3249	0.092865169
3250	0.09285708906
3251	0.0928503003
3252	0.09284377272
3253	0.09283563538
3254	0.09282947383
3255	0.09282408583
3256	0.09280412655
3257	0.0927987069
3258	0.09277267921
3259	0.0927669563
3260	0.09275747865
3261	0.0927550664
3262	0.09275019472
3263	0.09273676325
3264	0.09272899916
3265	0.09272499251
3266	0.0927150751
3267	0.09271359007
3268	0.0927088531
3269	0.09269911748
3270	0.09269122688
3271	0.09268297839
3272	0.09268004873
3273	0.09267013857
3274	0.09266455425
3275	0.09265630906
3276	0.09265312908
3277	0.09264760325
3278	0.09264324453
3279	0.09264035549
3280	0.09263353613
3281	0.09262715028
3282	0.09261278695
3283	0.09260346458
3284	0.09259866148
3285	0.09259104043
3286	0.0925810062
3287	0.09257818344
3288	0.09256432146
3289	0.09255884568
3290	0.09255582447
3291	0.09255070796
3292	0.09254733426
3293	0.0925402698
3294	0.09253671691
3295	0.09253281518
3296	0.0925202832
3297	0.09251640081
3298	0.09251111562
3299	0.09250707262
3300	0.09249705198
3301	0.09249114168
3302	0.09248348534
3303	0.09247835715
3304	0.09247254974
3305	0.09247090599
3306	0.0924575328
3307	0.09245356952
3308	0.09244194421
3309	0.09243498983
3310	0.09242642518
3311	0.09242034932
3312	0.0924182912
3313	0.09240386036
3314	0.09239760476
3315	0.09239357342
3316	0.09238711266
3317	0.09238431209
3318	0.09238166281
3319	0.0923787998
3320	0.09237313105
3321	0.09236543023
3322	0.09236298828
3323	0.09235793587
3324	0.09234698831
3325	0.09234283045
3326	0.09233653409
3327	0.09232659054
3328	0.0923223251
3329	0.09231554727
3330	0.0923105957
3331	0.09230270014
3332	0.09229425634
3333	0.09229034758
3334	0.092280942
3335	0.09226725854
3336	0.09226310094
3337	0.09225696552
3338	0.09225073556
3339	0.0922427657
3340	0.09223634771
3341	0.09222933206
3342	0.0922230599
3343	0.09221174471
3344	0.09220722583
3345	0.09220466473
3346	0.09219597278
3347	0.09218935452
3348	0.09217764105
3349	0.09216267479
3350	0.09215643159
3351	0.09215024506
3352	0.09213791446
3353	0.09213115975
3354	0.09212567703
3355	0.09212028298
3356	0.09211570091
3357	0.09211339991
3358	0.09211007564
3359	0.09210427788
3360	0.09210310227
3361	0.09209681295
3362	0.09209206793
3363	0.09208910779
3364	0.09207635488
3365	0.09207096307
3366	0.09206630227
3367	0.09205902078
3368	0.09205034891
3369	0.09204638313
3370	0.09203815248
3371	0.09203291243
3372	0.09202376749
3373	0.09200694063
3374	0.09200278633
3375	0.09199683523
3376	0.09199130545
3377	0.09196832184
3378	0.0919556366
3379	0.09195353471
3380	0.09194917498
3381	0.09194685598
3382	0.09194177764
3383	0.09193336682
3384	0.09193057433
3385	0.09191538401
3386	0.09190937443
3387	0.09190394833
3388	0.09190130083
3389	0.0918897579
3390	0.09187680131
3391	0.0918750061
3392	0.09186936417
3393	0.09186500023
3394	0.09185680922
3395	0.09185203509
3396	0.09184661034
3397	0.09184306482
3398	0.09183748837
3399	0.09183187027
3400	0.09182891282
3401	0.09181060368
3402	0.09180109426
3403	0.09179505879
3404	0.09178931333
3405	0.09178211651
3406	0.09177229135
3407	0.09176999773
3408	0.09176698003
3409	0.09175235125
3410	0.09174769417
3411	0.09174057298
3412	0.09172885055
3413	0.09172182526
3414	0.09170534678
3415	0.09169649424
3416	0.09168845211
3417	0.09167912843
3418	0.09167474863
3419	0.0916715889
3420	0.09166602862
3421	0.09165787138
3422	0.09165307333
3423	0.09164937714
3424	0.09164476352
3425	0.09164149138
3426	0.09163586995
3427	0.09162759724
3428	0.09162529646
3429	0.09161518379
3430	0.09160829305
3431	0.09160154591
3432	0.09159424408
3433	0.0915793664
3434	0.0915724128
3435	0.09156639442
3436	0.09156309984
3437	0.09155703582
3438	0.09154962877
3439	0.09154694193
3440	0.09153900324
3441	0.09153513037
3442	0.09152565486
3443	0.09152167621
3444	0.09150981117
3445	0.0915063596
3446	0.09150311348
3447	0.09148395014
3448	0.0914775508
3449	0.09146831345
3450	0.09146525765
3451	0.09145918777
3452	0.09144898329
3453	0.0914458542
3454	0.09144111661
3455	0.09143908635
3456	0.09143309047
3457	0.0914279055
3458	0.09142276305
3459	0.09141782226
3460	0.09140896574
3461	0.09139670408
3462	0.09139402951
3463	0.09138933852
3464	0.0913841489
3465	0.09136571983
3466	0.09135217187
3467	0.09134635738
3468	0.0913429469
3469	0.09133884141
3470	0.09132544899
3471	0.09131846764
3472	0.09131499661
3473	0.09130599426
3474	0.09129482976
3475	0.09128876789
3476	0.09128306783
3477	0.09127841025
3478	0.09127495458
3479	0.09127221884
3480	0.09126743521
3481	0.09125757978
3482	0.09125475039
3483	0.09124324851
3484	0.09123555826
3485	0.09123260896
3486	0.09122639405
3487	0.0912227136
3488	0.091218878
3489	0.09121561623
3490	0.09121327227
3491	0.09119612008
3492	0.09118397335
3493	0.0911803663
3494	0.0911745783
3495	0.09116919903
3496	0.09115974529
3497	0.09115785792
3498	0.09114741895
3499	0.0911428387
